retailer,name,brand,package_size,instore_price,instore_was_price,online_price,online_was_price,save_percent,category_original,category_std
Coles,Drink Low Sugar Blackcurrant,Ocean Spray,1.5L,5.0,6.4,5.0,6.4,0.21875,JUICES & CORDIALS,Juice
Coles,Nootropic Brain Drink Performance,Arepa,300mL,5.0,7.0,5.0,7.0,0.2857142857142857,JUICES/DRINKS,Juice
Coles,Freeze Dried Instant Coffee,Urban Coffee Culture,100g,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Chocolate Flavoured Milk 6x200mL,Coles,200mL,5.0,5.0,5.0,5.0,0.0,GROCERY MILK,Milk
Coles,UHT Skim Multipack Milk 200mL,Devondale,6 Pack,5.0,6.0,5.0,6.0,0.1666666666666666,GROCERY MILK,Milk
Coles,Daley Street Medium Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Drink Ruby Red,Ocean Spray,1.5L,5.0,6.4,5.0,6.4,0.21875,JUICES & CORDIALS,Juice
Coles,Variety Pack Hot Or Cold Brew Tea,Red Seal,20 pack,5.0,5.0,5.0,5.0,0.0,TEA,Tea
Coles,Strawberry Flavoured Milk 6x200mL,Coles,200mL,5.0,5.0,5.0,5.0,0.0,GROCERY MILK,Milk
Coles,Watermelon,H2juice,1.25L,5.0,5.0,5.0,5.0,0.0,JUICES & CORDIALS,Juice
Coles,Medium/dark Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Raspberry & Strawberry Hot Or Cold Brew Tea Bags,Red Seal,20 pack,5.0,5.0,5.0,5.0,0.0,TEA,Tea
Coles,Intense / Extreme Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Classics Cream Soda Flavoured Sparkling Drink Mix,Sodastream,440mL,5.0,5.0,5.0,5.0,0.0,JUICES & CORDIALS,Soft Drink
Coles,Coffee & Milk,Nestle,395g,5.0,5.0,5.0,5.0,0.0,COFFEE,Milk
Coles,Lychee,H2juice,1.25L,5.0,5.0,5.0,5.0,0.0,JUICES & CORDIALS,Juice
Coles,Dark/Intense Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Classic Ginger Beer Syrup,Sodastream,440mL,5.0,5.0,5.0,5.0,0.0,JUICES & CORDIALS,Soft Drink
Coles,Intense Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Sleepy Blend Tea Bags,Queen Victoria Tea,18 pack,5.0,5.0,5.0,5.0,0.0,TEA,Tea
Coles,Dark Aluminium Nespresso Compatible Coffee Capsules,Daley Street,10 pack,5.0,5.0,5.0,5.0,0.0,COFFEE,Coffee
Coles,Digest Blend Tea Bags,Queen Victoria Tea,18 pack,5.0,5.0,5.0,5.0,0.0,TEA,Tea
Coles,Calming Blend Tea Bags,Queen Victoria Tea,18 pack,5.0,5.0,5.0,5.0,0.0,TEA,Tea
Coles,Honduras Iced Coffee,Hunt & Brew,400mL,4.95,4.95,4.95,4.95,0.0,DY MILK,Coffee
Coles,Apple Juice,Golden Circle,3L,4.95,4.95,4.95,4.95,0.0,JUICES & CORDIALS,Juice
Coles,Brazil Iced Coffee,Hunt & Brew,400mL,4.95,4.95,4.95,4.95,0.0,DY MILK,Coffee
Coles,Australia Iced Coffee,Hunt & Brew,400mL,4.95,4.95,4.95,4.95,0.0,DY MILK,Coffee
Coles,Cranberry Juice Drink,Bickford's,1L,4.95,5.5,4.95,5.5,0.0999999999999999,JUICES & CORDIALS,Juice
Coles,100% No Added Sugar Apple And Mango Juice,Golden Circle,3L,4.95,4.95,4.95,4.95,0.0,JUICES & CORDIALS,Juice
Coles,Mango Nectar,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,100% Apple Juice No Added Sugar Fruit Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,100 Percent Apple Blackcurrant Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,100% Juice Tropical,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,Apple & Mango Juice No Added Sugar Fruit Juices,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,100% Tomato Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,100% Apple Mango Banana Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,Extra Strength Premium Ceylon Tea Bags 50 Pack,Dilmah,120g,4.8,4.8,4.8,4.8,0.0,TEA,Tea
Coles,100% Juice Grape,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,Drinking Chocolate,Avalanche,200g,4.8,4.8,4.8,4.8,0.0,MILK ADDITIVES,Milk
Coles,Camomile Herbal Infusion Tea Bags 40 pack,Nerada,60g,4.8,6.0,4.8,6.0,0.2,TEA,Tea
Coles,100% Pine Orange No Added Sugar Juice Pineapple Fruit Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,Breakfast Juice No Added Sugar Pineapple Fruit Juice,Golden Circle,2L,4.8,4.8,4.8,4.8,0.0,JUICES & CORDIALS,Juice
Coles,Organic Lemon & Ginger Tea Bags 40 Pack,Nerada,60g,4.8,6.0,4.8,6.0,0.2,TEA,Tea
Coles,Organics Peppermint Tea Bags 40 Pack,Nerada,60g,4.8,6.0,4.8,6.0,0.2,TEA,Tea
Coles,Latte Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Espresso Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Italian Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Inca Peru Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Oro Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Mountain Grown Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Colombia Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Black Valley Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Black Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Decaffeinated Nespresso Compatible Coffee Capsules,Vittoria,10 pack,4.75,9.5,4.75,9.5,0.5,COFFEE,Coffee
Coles,Zero Sugar Soft Drink Bottle,Coca-Cola,1L,4.75,4.75,4.75,4.75,0.0,COLD DRINK,Soft Drink
Coles,Classic Soft Drink Bottle,Coca-Cola,1L,4.75,4.75,4.75,4.75,0.0,COLD DRINK,Soft Drink
Coles,Protein Smoothie Dutch Chocolate,Rokeby,425mL,4.7,4.7,4.7,4.7,0.0,DY MILK,Sport & Energy
Coles,Protein Smoothie Banana Honey Cinnamon,Rokeby,425mL,4.7,4.7,4.7,4.7,0.0,DY MILK,Sport & Energy
Coles,Protein Smoothie Choc Honeycomb,Rokeby,425mL,4.7,4.7,4.7,4.7,0.0,DY MILK,Sport & Energy
Coles,Protein Smoothie Vanilla Wafer,Rokeby,425mL,4.7,4.7,4.7,4.7,0.0,DY MILK,Sport & Energy
Coles,Goats Long Life Milk,Living Planet,1L,4.7,4.7,4.7,4.7,0.0,GROCERY MILK,Milk
Coles,Decaffeinated Green Tea Bags 50 Pack,Tetley,87.5g,4.7,4.7,4.7,4.7,0.0,TEA,Tea
Coles,Green Iced Tea,Arizona,1.5L,4.7,4.7,4.7,4.7,0.0,ENERGY/SPORT/ICEDTEA,Tea
Coles,Sleep+,Twinings,8 Pack,4.6,4.6,4.6,4.6,0.0,TEA,Tea
Coles,Metabolism +,Twinings,8 Pack,4.6,4.6,4.6,4.6,0.0,TEA,Tea
Coles,Immune Support+,Twinings,8 Pack,4.6,4.6,4.6,4.6,0.0,TEA,Tea
Coles,Sleep Well,Twinings,8 Pack,4.6,4.6,4.6,4.6,0.0,TEA,Tea
Coles,Kombucha Raspberry & Blackcurrant,Lo Bros,750mL,4.6,7.7,4.6,7.7,0.4025974025974027,JUICES/DRINKS,Tea
Coles,Organic Kombucha Pineapple And Lime,Lo Bros,750mL,4.6,7.7,4.6,7.7,0.4025974025974027,JUICES/DRINKS,Tea
Coles,Soy Milk,Bonsoy,1L,4.5,4.5,4.5,4.5,0.0,GROCERY MILK,Milk
Coles,Energy Lift Juice Chilled,Boost,1L,4.5,6.2,4.5,6.2,0.2741935483870968,JUICES/DRINKS,Sport & Energy
Coles,All Berry Bang Juice Chilled,Boost,1L,4.5,6.2,4.5,6.2,0.2741935483870968,JUICES/DRINKS,Juice
Coles,Fruit & Veg Goodness Green,Original Juice Co,1L,4.5,6.0,4.5,6.0,0.25,JUICES/DRINKS,Juice
Coles,Veggie Goodness Juice Beetroot,Original Juice Co,1L,4.5,6.0,4.5,6.0,0.25,JUICES/DRINKS,Juice
Coles,Mango Sunshine Juice Chilled,Boost,1L,4.5,6.2,4.5,6.2,0.2741935483870968,JUICES/DRINKS,Juice
Coles,Tropical Juice,The Juice Brothers,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Morning Start Juice,The Juice Brothers,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Essentials Orange Juice Pulp Free,Impressed,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Nothing But Apple Juice,Nudie,400mL,4.5,4.5,4.5,4.5,0.0,JUICES/DRINKS,Juice
Coles,Essentials Orange Juice With Pulp,Impressed,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Multipack Full Cream Milk 6 Pack,Coles,1200mL,4.5,4.5,4.5,4.5,0.0,GROCERY MILK,Milk
Coles,Orange Juice,The Juice Brothers,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Coffee Mate Whitener,Nestle,400g,4.5,4.5,4.5,4.5,0.0,COFFEE,Coffee
Coles,Pine Lime Twist,The Juice Brothers,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Blueberry Blend Juice,The Juice Brothers,1L,4.5,5.0,4.5,5.0,0.1,JUICES/DRINKS,Juice
Coles,Pure Ceylon Premium Tea Bags 50 Pack,Dilmah,100g,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Nothing But Carrot Apple Orange & Ginger Juice,Nudie,400mL,4.5,4.5,4.5,4.5,0.0,JUICES/DRINKS,Juice
Coles,Chocolate Malt Energy Drink,Coles,450g,4.5,4.5,4.5,4.5,0.0,MILK ADDITIVES,Sport & Energy
Coles,Ginger No Sugar Cordial,Buderim,750mL,4.5,4.5,4.5,4.5,0.0,JUICES & CORDIALS,Juice
Coles,Ginger Refresher Cordial,Buderim Ginger,750mL,4.5,4.5,4.5,4.5,0.0,JUICES & CORDIALS,Juice
Coles,Green Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Earl Grey Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Blends Sunset Bliss,Daily Juice,1L,4.5,4.5,4.5,4.5,0.0,JUICES/DRINKS,Juice
Coles,Multipack Skim Uht Milk 6 Pack,Coles,1200mL,4.5,4.5,4.5,4.5,0.0,GROCERY MILK,Milk
Coles,Energy Drink,Red Bull,330mL,4.5,4.5,4.5,4.5,0.0,COLD DRINK,Sport & Energy
Coles,English Breakfast Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Lemon & Ginger Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,English Breakfast Extra Strong Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Peppermint Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Vanilla Chai Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,English Breakfast Loose Leaf Tea,Queen Victoria,125g,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Honey & Vanilla Camomile Tea Bags,Queen Victoria,50 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Roobios Tea,Queen Victoria,40 pack,4.5,4.5,4.5,4.5,0.0,TEA,Tea
Coles,Sugar Free Energy Drink,Red Bull,330mL,4.5,4.5,4.5,4.5,0.0,COLD DRINK,Sport & Energy
Coles,Sports Drink Sipper Cap Mountain Blast,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Berry Ice Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Mountain Blast Zero Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,ION4 Gold Rush Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,ION4 Blackcurrent Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Sports Drink Zero Grape,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Berry Ice Zero Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,ION4 Lemon Lime Sports Drink Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Sports Drink Sipper Cap Kiwi,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Active Water Peach And Apple No Sugar Sipper Cap,Powerade,600mL,4.4,4.4,4.4,4.4,0.0,WATER,Juice
Coles,Oat Milk Barista Edition,Oatly,1L,4.4,5.5,4.4,5.5,0.1999999999999999,GROCERY MILK,Milk
Coles,99% Sugarfree Drinking Sachets Chocolate,Avalanche,10 Pack,4.4,5.5,4.4,5.5,0.1999999999999999,MILK ADDITIVES,Milk
Coles,Cold Pressed Pink Lady Apple Juice,Preshafruit,1L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES/DRINKS,Juice
Coles,Organic Oat Milk,Oatly,1L,4.4,5.5,4.4,5.5,0.1999999999999999,GROCERY MILK,Milk
Coles,Cordial Zero Sugar Fruit Cup,Golden Circle,2L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES & CORDIALS,Juice
Coles,99% Sugar Free Caramelised White Choc 10 Pack,Avalanche,10 Pack,4.4,5.5,4.4,5.5,0.1999999999999999,MILK ADDITIVES,Milk
Coles,Cordial Zero Sugar Apple Blackcurrant,Golden Circle,2L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES & CORDIALS,Juice
Coles,Cordial Zero Sugar Apple Raspberry,Golden Circle,2L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES & CORDIALS,Juice
Coles,Cordial Zero Sugar Raspberry,Golden Circle,2L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES & CORDIALS,Juice
Coles,Cordial Zero Sugar Lime,Golden Circle,2L,4.4,5.5,4.4,5.5,0.1999999999999999,JUICES & CORDIALS,Juice
Coles,Energy Ultra Violet Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Ultra Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Ultra Fiesta Mango Flavour Energy Drink Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Ultra Strawberry Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Mango Loco Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Ultra Vice,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Ultra Peachy Keen Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Aussie Lemonade Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Ultra Ruby Red,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Can Green,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Ultra Rosa Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Papillon,Monster Energy Can,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Zero Sugar Can,Monster,500mL,4.3,4.3,4.3,4.3,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Essentials Berry Bliss,Impressed,1L,4.3,4.8,4.3,4.8,0.1041666666666666,JUICES/DRINKS,Juice
Coles,Essentials Tropical Juice,Impressed,1L,4.3,4.8,4.3,4.8,0.1041666666666666,JUICES/DRINKS,Juice
Coles,Essentials Green Supreme,Impressed,1L,4.3,4.8,4.3,4.8,0.1041666666666666,JUICES/DRINKS,Juice
Coles,Brewed Ginger Beer,Lo Bros,330mL,4.3,4.3,4.3,4.3,0.0,JUICES/DRINKS,Soft Drink
Coles,Kombucha Pineapple Lime,Lo Bros,330mL,4.3,4.3,4.3,4.3,0.0,JUICES/DRINKS,Tea
Coles,Organics Pure Chai Tea Bags 50 pack,Nerada,92.5g,4.3,5.0,4.3,5.0,0.14,TEA,Tea
Coles,Organic Tea Bags Vanilla Rooibos,Nerada,50 Pack,4.3,5.0,4.3,5.0,0.14,TEA,Tea
Coles,Gold Macadamia Unsweetened Long Life Milk 1l,Suncoast,1L,4.3,4.3,4.3,4.3,0.0,GROCERY MILK,Milk
Coles,Mocha Coffee Sachets,Vittoria,8 Pack,4.25,8.5,4.25,8.5,0.5,COFFEE,Coffee
Coles,Cappuccino Coffee Sachets,Vittoria,8 Pack,4.25,8.5,4.25,8.5,0.5,COFFEE,Coffee
Coles,Strong Cappuccino Coffee Sachets,Vittoria,8 Pack,4.25,8.5,4.25,8.5,0.5,COFFEE,Coffee
Coles,Caramel Latte Coffee Sachets,Vittoria,8 Pack,4.25,8.5,4.25,8.5,0.5,COFFEE,Coffee
Coles,Latte Coffee Sachets,Vittoria,8 Pack,4.25,8.5,4.25,8.5,0.5,COFFEE,Coffee
Coles,Zero Sugar Soft Drink Bottle,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Classic Soft Drink Bottle,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Zero Sugar Lemonade Soft Drink Bottle,Sprite,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Zero Sugar Vanilla Soft Drink Bottle,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Energy Drink Blue,V,500mL,4.25,4.25,4.25,4.25,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Original,V,500mL,4.25,4.25,4.25,4.25,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Diet Coke Soft Drink Bottle,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Enery Drink Grape Burst,V,500mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Sport & Energy
Coles,Zero Flavours Lemon Pet,Fanta,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Juice
Coles,Lemonade Soft Drink Bottle,Sprite,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Energy Drink Can Raspberry,V,500mL,4.25,4.25,4.25,4.25,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Orange Soft Drink Bottle,Fanta,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Zero Caffeine Zero Sugar Soft Drink,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Grape,Fanta Flavours,600ML,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Juice
Coles,Flavours Lemon Pet,Fanta,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Juice
Coles,Vanilla Soft Drink Bottle,Coca-Cola,600mL,4.25,4.25,4.25,4.25,0.0,COLD DRINK,Soft Drink
Coles,Mango Sunshine Juice,Boost,350mL,4.2,4.2,4.2,4.2,0.0,JUICES/DRINKS,Juice
Coles,Isotonic Mountain Blast Sports Drink Flat Cap,Powerade,1.5L,4.2,4.2,4.2,4.2,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Lift Juice Chilled,Boost,350mL,4.2,4.2,4.2,4.2,0.0,JUICES/DRINKS,Sport & Energy
Coles,Sports Drink Value Blackcurrant,Powerade,1.5L,4.2,4.2,4.2,4.2,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Isotonic Berry Ice Sports Drink Flat Cap,Powerade,1.5L,4.2,4.2,4.2,4.2,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Berry Storm Water,Pump,750mL,4.15,4.15,4.15,4.15,0.0,COLD DRINK,Juice
Coles,Flavoured Water Lime,Pump,750mL,4.15,4.15,4.15,4.15,0.0,COLD DRINK,Juice
Coles,Watermelon,Pump Water,750mL,4.15,4.15,4.15,4.15,0.0,COLD DRINK,Juice
Coles,Pet Sparkling Mineral Water Bottle,Sanpellegrino,1L,4.15,4.15,4.15,4.15,0.0,WATER,Water
Coles,Energy Drink Watermelon Lemonade,Celsius,330mL,4.0,4.0,4.0,4.0,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Kiwi Strawberry,Celsius,330mL,4.0,4.0,4.0,4.0,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Energy Drink Sunset Vibe,Celsius,330mL,4.0,4.0,4.0,4.0,0.0,ENERGY/SPORT/ICEDTEA,Sport & Energy
Coles,Sodaly Yuzu Lemon,Remedy,330mL,4.0,4.0,4.0,4.0,0.0,JUICES/DRINKS,Juice
Coles,Sodaly Passionfruit,Remedy,330mL,4.0,4.0,4.0,4.0,0.0,JUICES/DRINKS,Juice
Coles,Max No Sugar Cola Soft Drink Bottle,Pepsi,600mL,4.0,4.0,4.0,4.0,0.0,COLD DRINK,Soft Drink
Coles,Coco 100% Natural Coconut Water,H2,1L,4.0,4.0,4.0,4.0,0.0,BETTER FOR YOU,Water
Coles,Lychee Coconut Water,H2coco,1L,4.0,4.0,4.0,4.0,0.0,BETTER FOR YOU,Juice
Coles,Soy Boy Milk,Happy Happy,1L,4.0,4.8,4.0,4.8,0.1666666666666666,GROCERY MILK,Milk
Coles,So Good High Protein Almond Milk,Sanitarium,1L,4.0,4.0,4.0,4.0,0.0,GROCERY MILK,Milk
Coles,Iced Latte Coffee,Boss,237mL,4.0,4.0,4.0,4.0,0.0,DY MILK,Coffee
Coles,So Good High Protein Oat Milk,Sanitarium,1L,4.0,4.0,4.0,4.0,0.0,GROCERY MILK,Milk
Coles,Thirst Crusher Original Lemon Soft Drink Bottle,Solo,600mL,4.0,4.0,4.0,4.0,0.0,COLD DRINK,Soft Drink
Coles,Drinking Chocolate,Coles,400g,4.0,4.0,4.0,4.0,0.0,MILK ADDITIVES,Milk
Coles,Nothing But Orange Juice,Nudie,400mL,4.0,4.5,4.0,4.5,0.1111111111111111,JUICES/DRINKS,Juice
Coles,Double Espresso Coffee,Boss,237mL,4.0,4.0,4.0,4.0,0.0,DY MILK,Coffee
Coles,Nothing But Juice Orange Pulp Free,Nudie,400mL,4.0,4.5,4.0,4.5,0.1111111111111111,JUICES/DRINKS,Juice
Coles,Tea Bags 100 Pack,Tetley,180g,4.0,4.3,4.0,4.3,0.069767441860465,TEA,Tea
Coles,Apple Juice 250ml,Coles,6 pack,4.0,4.0,4.0,4.0,0.0,JUICES & CORDIALS,Juice
Coles,Iced Long Black Coffee,Boss,237mL,4.0,4.0,4.0,4.0,0.0,DY MILK,Coffee
Coles,Nesquik Strawberry Flavoured Milk Drink,Nestle,250g,4.0,4.0,4.0,4.0,0.0,MILK ADDITIVES,Milk
Coles,Prebiotic Soft Drink Creamy Soda,Bobby,330mL,4.0,4.0,4.0,4.0,0.0,JUICES/DRINKS,Soft Drink
Coles,Extra Strong Black Tea Bags,Tetley,100 pack,4.0,4.5,4.0,4.5,0.1111111111111111,TEA,Tea
Coles,V8 Breakfast Juice Box 250ml,Campbell's,3 pack,4.0,4.5,4.0,4.5,0.1111111111111111,JUICES & CORDIALS,Juice
Coles,Elderflower Cordial,Belvoir Farm,500mL,4.0,6.3,4.0,6.3,0.365079365079365,JUICES & CORDIALS,Juice
Coles,V8 Apple Berry Fusion Juice Multipack 250ml,Campbell's,3 pack,4.0,4.5,4.0,4.5,0.1111111111111111,JUICES & CORDIALS,Juice
Coles,V8 Tropical Juice Multipack 250ml,Campbell's,3 pack,4.0,4.5,4.0,4.5,0.1111111111111111,JUICES & CORDIALS,Juice
Coles,Coffee Machine Descaler,Coles,250mL,4.0,4.0,4.0,4.0,0.0,COFFEE,Coffee
Coles,Tropical Juice 250ml,Coles,6 pack,4.0,4.0,4.0,4.0,0.0,JUICES & CORDIALS,Juice
Coles,Fair Trade Organic Drinking Choc,Coles Organic,225g,4.0,4.0,4.0,4.0,0.0,MILK ADDITIVES,Milk
Coles,Nesquik Banana Flavoured Milk Drink,Nestle,250g,4.0,4.0,4.0,4.0,0.0,MILK ADDITIVES,Milk
Coles,Zero Sugar Original Lemon Soft Drink Bottle,Solo,600mL,4.0,4.0,4.0,4.0,0.0,COLD DRINK,Soft Drink
Coles,Organic Tea Ginger Kick,Higher Living,15 pack,3.95,5.0,3.95,5.0,0.2099999999999999,TEA,Tea
Coles,Organic Tea Peppermint & Licorice,Higher Living,15 pack,3.95,5.0,3.95,5.0,0.2099999999999999,TEA,Tea
Coles,Organic Tea Evening Sweet Dreams,Higher Living,15 pack,3.95,5.0,3.95,5.0,0.2099999999999999,TEA,Tea
